2019-12-16T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-17T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-18T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-19T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-20T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-21T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-22T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-23T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-24T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-25T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-26T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-27T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-28T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-29T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-30T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2019-12-31T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-01T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-02T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-03T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-04T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-05T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-06T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-07T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-08T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-09T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-10T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-11T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-12T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-13T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-14T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-15T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-16T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-17T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-18T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-19T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-20T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-21T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-22T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-23T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-24T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-25T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-26T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-27T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-28T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-29T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-30T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-01-31T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-01T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-02T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-03T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-04T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-05T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-06T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-07T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-08T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-11T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-12T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-13T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-14T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-15T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-16T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-17T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-18T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-19T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-20T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-21T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-22T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-23T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-24T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-25T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-26T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-27T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-28T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-02-29T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-01T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-02T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-03T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-05T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-06T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-07T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-08T08:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-09T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-10T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-11T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-12T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-13T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-14T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-15T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-16T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-17T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-18T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-19T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-20T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-21T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-22T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-23T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-24T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-25T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-26T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-27T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-28T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-29T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-30T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-03-31T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-01T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-02T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-03T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-04T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-05T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-06T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-07T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-08T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-09T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-10T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-11T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-12T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-13T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-14T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-15T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-16T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-17T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-18T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-19T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-20T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-21T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-22T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-23T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-24T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-25T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-26T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-27T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-28T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-29T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-04-30T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-01T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-02T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-03T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-04T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-05T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-06T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-07T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-08T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-09T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-10T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-11T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-12T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-14T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-15T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-16T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-17T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-18T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-19T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-20T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-21T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-22T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-23T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-24T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-25T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-26T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-27T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-28T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-29T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-30T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-05-31T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-01T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-02T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-03T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-04T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-05T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-06T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-07T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-08T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-09T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-10T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-11T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-12T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-13T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-14T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-15T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-16T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-06-17T07:00:00+0000,1185, 1202, 1210, 1311, 1459, 1659, 1735, 1776, 1825, 1864, 1820, 1771, 1739, 1726, 1727, 1498, 1305, 1170, 1106, 1094, 993, 933, 1019, 1094
2020-06-18T07:00:00+0000,1215, 1241, 1222, 1299, 1488, 1667, 1785, 1836, 1899, 1904, 1875, 1809, 1793, 1776, 1721, 1542, 1383, 1189, 1121, 1129, 1037, 985, 976, 1104
2020-06-19T07:00:00+0000,1237, 1224, 1308, 1336, 1516, 1732, 1858, 1907, 1901, 1933, 1866, 1761, 1722, 1735, 1717, 1593, 1402, 1225, 1145, 1085, 1020, 968, 922, 968
2020-06-20T07:00:00+0000,1157, 1224, 1195, 1332, 1385, 1512, 1650, 1772, 1837, 1782, 1794, 1755, 1771, 1661, 1679, 1552, 1346, 1222, 1103, 1064, 1012, 953, 921, 990
2020-06-21T07:00:00+0000,1133, 1177, 1238, 1289, 1335, 1472, 1631, 1734, 1840, 1859, 1877, 1858, 1829, 1763, 1694, 1558, 1344, 1169, 1101, 1089, 1076, 1013, 1036, 1142
2020-06-22T07:00:00+0000,1284, 1336, 1349, 1434, 1587, 1812, 1905, 2023, 2034, 2035, 1981, 1928, 1929, 1898, 1866, 1618, 1394, 1273, 1225, 1177, 1124, 1026, 1058, 1185
2020-06-23T07:00:00+0000,1358, 1350, 1355, 1450, 1639, 1820, 1958, 2004, 2062, 2079, 1993, 1922, 1924, 1934, 1880, 1698, 1402, 1300, 1243, 1174, 1128, 1057, 1078, 1206
2020-06-24T07:00:00+0000,1334, 1311, 1339, 1460, 1698, 1878, 1949, 2016, 2079, 2095, 2019, 1934, 1981, 1995, 1873, 1730, 1454, 1297, 1225, 1175, 1133, 1062, 1121, 1245
2020-06-25T07:00:00+0000,1365, 1404, 1473, 1534, 1667, 1869, 1984, 2141, 2092, 2106, 2033, 1977, 1986, 1974, 1902, 1719, 1472, 1306, 1249, 1216, 1140, 1110, 1120, 1276
2020-06-26T07:00:00+0000,1391, 1423, 1437, 1514, 1697, 1918, 2035, 2095, 2110, 2146, 2058, 1959, 1881, 1879, 1856, 1670, 1497, 1356, 1263, 1171, 1159, 1084, 1037, 1135
2020-06-27T07:00:00+0000,1285, 1381, 1362, 1469, 1514, 1664, 1850, 1979, 2043, 2063, 1999, 1932, 1851, 1827, 1792, 1670, 1506, 1299, 1224, 1173, 1139, 1070, 1058, 1071
2020-06-28T07:00:00+0000,1234, 1322, 1398, 1454, 1474, 1618, 1764, 1886, 2024, 2039, 2011, 1992, 1971, 1918, 1832, 1710, 1443, 1271, 1252, 1209, 1136, 1058, 1124, 1286
2020-06-29T07:00:00+0000,1428, 1424, 1461, 1564, 1746, 1938, 2068, 2121, 2151, 2176, 2100, 2043, 2069, 2036, 1976, 1734, 1494, 1337, 1290, 1227, 1203, 1131, 1223, 1315
2020-06-30T07:00:00+0000,1480, 1440, 1492, 1596, 1804, 1986, 2155, 2172, 2217, 2258, 2176, 2129, 2067, 2049, 1940, 1783, 1541, 1380, 1351, 1275, 1217, 1166, 1239, 1336
2020-07-01T07:00:00+0000,1450, 1465, 1551, 1613, 1820, 2010, 2102, 2225, 2226, 2213, 2243, 2110, 2109, 2049, 2015, 1832, 1595, 1398, 1310, 1321, 1264, 1161, 1258, 1334
2020-07-02T07:00:00+0000,1418, 1480, 1483, 1590, 1837, 2054, 2134, 2199, 2239, 2238, 2209, 2130, 2111, 2103, 2011, 1867, 1619, 1400, 1313, 1321, 1246, 1194, 1218, 1346
2020-07-03T07:00:00+0000,1458, 1470, 1531, 1587, 1793, 2023, 2160, 2226, 2240, 2247, 2204, 2060, 2027, 1987, 1952, 1822, 1607, 1436, 1310, 1266, 1201, 1139, 1079, 1162
2020-07-04T07:00:00+0000,1315, 1411, 1520, 1485, 1658, 1760, 1900, 2038, 2161, 2100, 2099, 2027, 1968, 1940, 1895, 1726, 1577, 1427, 1293, 1217, 1235, 1155, 1126, 1179
2020-07-05T07:00:00+0000,1324, 1398, 1459, 1481, 1577, 1719, 1876, 2004, 2073, 2140, 2149, 2029, 2011, 2032, 1962, 1772, 1545, 1379, 1310, 1280, 1234, 1153, 1227, 1278
2020-07-06T07:00:00+0000,1428, 1489, 1485, 1644, 1835, 2010, 2148, 2222, 2270, 2287, 2229, 2158, 2163, 2118, 2021, 1784, 1506, 1401, 1322, 1334, 1221, 1211, 1231, 1318
2020-07-07T07:00:00+0000,1472, 1483, 1489, 1622, 1821, 2058, 2156, 2261, 2305, 2250, 2166, 2097, 2113, 2076, 2071, 1807, 1568, 1374, 1381, 1304, 1239, 1185, 1231, 1328
2020-07-08T07:00:00+0000,1457, 1448, 1515, 1619, 1781, 2050, 2154, 2220, 2264, 2246, 2188, 2134, 2077, 2133, 2022, 1778, 1559, 1372, 1360, 1308, 1235, 1203, 1295, 1328
2020-07-09T07:00:00+0000,1455, 1486, 1508, 1636, 1775, 1972, 2106, 2172, 2277, 2258, 2208, 2107, 2118, 2070, 2061, 1838, 1561, 1445, 1339, 1282, 1252, 1241, 1295, 1403
2020-07-10T07:00:00+0000,1476, 1483, 1532, 1552, 1773, 1923, 2097, 2200, 2244, 2309, 2222, 2098, 2083, 2036, 1992, 1869, 1644, 1415, 1364, 1299, 1203, 1187, 1169, 1217
2020-07-11T07:00:00+0000,1387, 1416, 1470, 1497, 1593, 1797, 1941, 2089, 2164, 2185, 2126, 2012, 1974, 1952, 1910, 1783, 1566, 1405, 1296, 1279, 1194, 1149, 1106, 1184
2020-07-12T07:00:00+0000,1292, 1408, 1458, 1483, 1538, 1653, 1846, 2048, 2123, 2163, 2122, 2127, 2063, 2022, 1948, 1749, 1534, 1382, 1313, 1328, 1268, 1148, 1237, 1312
2020-07-13T07:00:00+0000,1420, 1477, 1508, 1621, 1790, 1998, 2114, 2172, 2265, 2231, 2176, 2103, 2065, 2061, 2024, 1804, 1564, 1401, 1343, 1295, 1233, 1142, 1201, 1366
2020-07-14T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-07-15T07:00:00+0000,1452, 1525, 1515, 1628, 1822, 2069, 2148, 2183, 2310, 2291, 2251, 2127, 2103, 2096, 2049, 1810, 1599, 1411, 1310, 1307, 1203, 1202, 1224, 1344
2020-07-16T07:00:00+0000,1498, 1486, 1527, 1636, 1833, 2055, 2186, 2192, 2302, 2323, 2256, 2165, 2110, 2081, 2057, 1854, 1582, 1417, 1349, 1309, 1257, 1151, 1205, 1425
2020-07-17T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
2020-07-18T07:00:00+0000,, , , , , , , , , , , , , , , , , , , , , , , 
